feature,coefficient
Cells_RadialDistribution_ZernikeMagnitude_RFP_6_0,0.11283855486562805
Cells_RadialDistribution_ZernikeMagnitude_RFP_6_2,0.20336454079186178
Cells_RadialDistribution_ZernikeMagnitude_RFP_7_1,0.01616950946981997
Cells_RadialDistribution_ZernikeMagnitude_RFP_7_3,0.007628110295682987
Cells_RadialDistribution_ZernikeMagnitude_RFP_8_0,0.018834437050580407
Cells_RadialDistribution_ZernikeMagnitude_RFP_8_2,-0.050053721931042676
Cells_RadialDistribution_ZernikeMagnitude_RFP_9_1,0.14587252963301026
Cells_RadialDistribution_ZernikeMagnitude_RFP_9_3,0.09844240178098448
Cells_RadialDistribution_ZernikePhase_CY5_1_1,-0.04293797469470314
Cells_RadialDistribution_ZernikePhase_CY5_2_2,-0.04151775381752995
Cells_RadialDistribution_ZernikePhase_CY5_3_1,0.056813173190954414
Cells_RadialDistribution_ZernikePhase_CY5_3_3,-0.13460985687882326
Cells_RadialDistribution_ZernikePhase_CY5_4_2,-0.04854455963711938
Cells_RadialDistribution_ZernikePhase_CY5_4_4,-0.06175724444615683
Cells_RadialDistribution_ZernikePhase_CY5_5_1,0.022311165311764018
Cells_RadialDistribution_ZernikePhase_CY5_5_3,0.004323501260074034
Cells_RadialDistribution_ZernikePhase_CY5_6_2,-0.011755749125650968
Cells_RadialDistribution_ZernikePhase_CY5_6_4,-0.016823374442675454
Cells_RadialDistribution_ZernikePhase_CY5_6_6,0.032126977542040476
Cells_RadialDistribution_ZernikePhase_CY5_7_1,-0.06359914273846921
Cells_RadialDistribution_ZernikePhase_CY5_7_3,0.04943352494945042
Cells_RadialDistribution_ZernikePhase_CY5_7_5,0.04421888215565697
Cells_RadialDistribution_ZernikePhase_CY5_8_2,0.027016897886297964
Cells_RadialDistribution_ZernikePhase_CY5_8_4,-0.001972838713214295
Cells_RadialDistribution_ZernikePhase_CY5_9_1,0.00502036334039988
Cells_RadialDistribution_ZernikePhase_CY5_9_3,0.020049052486195942
Cells_RadialDistribution_ZernikePhase_CY5_9_5,0.03432748309334914
Cells_RadialDistribution_ZernikePhase_DAPI_1_1,-0.040767733257825595
Cells_RadialDistribution_ZernikePhase_DAPI_2_2,-0.021831984837456398
Cells_RadialDistribution_ZernikePhase_DAPI_3_1,-0.006102795661122712
Cells_RadialDistribution_ZernikePhase_DAPI_3_3,0.003102235318704693
Cells_RadialDistribution_ZernikePhase_DAPI_4_2,0.007104085466170076
Cells_RadialDistribution_ZernikePhase_DAPI_4_4,0.01414800255729157
Cells_RadialDistribution_ZernikePhase_DAPI_5_3,-0.07405190417497394
Cells_RadialDistribution_ZernikePhase_DAPI_5_5,-0.059963972652792435
Cells_RadialDistribution_ZernikePhase_DAPI_6_2,0.0628020014804859
Cells_RadialDistribution_ZernikePhase_DAPI_6_4,0.03928243229075817
Cells_RadialDistribution_ZernikePhase_DAPI_6_6,-0.022890799385567512
Cells_RadialDistribution_ZernikePhase_DAPI_7_1,0.0016556276469069009
Cells_RadialDistribution_ZernikePhase_DAPI_7_3,-0.03755949877347258
Cells_RadialDistribution_ZernikePhase_DAPI_7_5,0.013825957495534379
Cells_RadialDistribution_ZernikePhase_DAPI_7_7,-0.04760195202397682
Cells_RadialDistribution_ZernikePhase_DAPI_8_2,0.004318068590557773
Cells_RadialDistribution_ZernikePhase_DAPI_8_4,0.005700926704209515
Cells_RadialDistribution_ZernikePhase_DAPI_8_6,-0.010565152240350099
Cells_RadialDistribution_ZernikePhase_DAPI_8_8,0.012632579776471076
Cells_RadialDistribution_ZernikePhase_DAPI_9_1,0.01812848523887132
Cells_RadialDistribution_ZernikePhase_DAPI_9_3,0.03229077954578962
Cells_RadialDistribution_ZernikePhase_DAPI_9_5,0.07656636612494015
Cells_RadialDistribution_ZernikePhase_DAPI_9_7,0.01602538945016151
Cells_RadialDistribution_ZernikePhase_DAPI_9_9,0.05222714359456207
Cells_RadialDistribution_ZernikePhase_GFP_1_1,0.009834530037131748
Cells_RadialDistribution_ZernikePhase_GFP_3_1,-0.08226631103624847
Cells_RadialDistribution_ZernikePhase_GFP_3_3,0.04956309511885427
Cells_RadialDistribution_ZernikePhase_GFP_4_2,-0.04985416893757362
Cells_RadialDistribution_ZernikePhase_GFP_4_4,-0.01739436152258249
Cells_RadialDistribution_ZernikePhase_GFP_5_1,0.03652034500318638
Cells_RadialDistribution_ZernikePhase_GFP_5_3,0.04905449949486662
Cells_RadialDistribution_ZernikePhase_GFP_6_2,0.020411568079141084
Cells_RadialDistribution_ZernikePhase_GFP_7_1,-0.03705678703136
Cells_RadialDistribution_ZernikePhase_GFP_7_3,-0.060589410059917796
Cells_RadialDistribution_ZernikePhase_GFP_8_2,0.033953286056440726
Cells_RadialDistribution_ZernikePhase_GFP_8_4,0.03173414007362374
Cells_RadialDistribution_ZernikePhase_GFP_9_1,0.008220528297707367
Cells_RadialDistribution_ZernikePhase_GFP_9_3,-0.03831225187208122
Cells_RadialDistribution_ZernikePhase_GFP_9_5,0.05935555341525839
Cells_RadialDistribution_ZernikePhase_RFP_1_1,-0.03428096791524432
Cells_RadialDistribution_ZernikePhase_RFP_3_1,-0.016125494355371583
Cells_RadialDistribution_ZernikePhase_RFP_4_2,-0.025337380771629555
Cells_RadialDistribution_ZernikePhase_RFP_5_1,-0.04159151313337142
Cells_RadialDistribution_ZernikePhase_RFP_5_3,0.0738574267961048
Cells_RadialDistribution_ZernikePhase_RFP_6_2,0.01529756371016357
Cells_RadialDistribution_ZernikePhase_RFP_7_1,0.045764013025646304
Cells_RadialDistribution_ZernikePhase_RFP_7_3,0.01370374302435264
Cells_RadialDistribution_ZernikePhase_RFP_7_5,0.024681250103320153
Cells_RadialDistribution_ZernikePhase_RFP_8_2,0.026427310171539025
Cells_RadialDistribution_ZernikePhase_RFP_8_4,-0.013497140354739257
Cells_RadialDistribution_ZernikePhase_RFP_9_1,-0.002569975392813211
Cells_RadialDistribution_ZernikePhase_RFP_9_3,0.014357923850193618
Cells_RadialDistribution_ZernikePhase_RFP_9_5,-0.001958020330075962
Cells_Texture_Contrast_DAPI_3_00_256,-0.016029986178728448
Cells_Texture_Contrast_DAPI_3_01_256,0.056589602383491776
Cells_Texture_Contrast_DAPI_3_02_256,0.10511334989268019
Cells_Texture_Contrast_DAPI_3_03_256,-0.02539975264195011
Cells_Texture_Correlation_DAPI_3_00_256,0.32647143811161716
Cells_Texture_Correlation_DAPI_3_01_256,-0.526895484621104
Cells_Texture_Correlation_DAPI_3_02_256,0.5428130750357316
Cells_Texture_Correlation_DAPI_3_03_256,-0.5755283526159333
Cells_Texture_InfoMeas1_CY5_3_00_256,-0.04361107419310212
Cells_Texture_InfoMeas1_CY5_3_01_256,0.07411343389725497
Cells_Texture_InfoMeas1_CY5_3_03_256,0.2886935139310005
Cells_Texture_InfoMeas1_DAPI_3_01_256,0.13331249800923473
Cells_Texture_InfoMeas1_DAPI_3_03_256,-0.4524472418815517
Cells_Texture_InfoMeas1_GFP_3_00_256,-0.20843180303055958
Cells_Texture_InfoMeas1_GFP_3_01_256,-0.0031178081760575163
Cells_Texture_InfoMeas1_GFP_3_02_256,0.3118535704150101
Cells_Texture_InfoMeas1_GFP_3_03_256,-0.3093981418731823
Cells_Texture_InfoMeas1_RFP_3_00_256,-0.06108019440726464
Cells_Texture_InfoMeas1_RFP_3_01_256,0.26150720438358505
Cells_Texture_InfoMeas1_RFP_3_02_256,-0.12139994866351993
Cells_Texture_InfoMeas1_RFP_3_03_256,-0.11090904095944008
Cells_Texture_InfoMeas2_GFP_3_00_256,0.24768276666239888
Cells_Texture_InfoMeas2_RFP_3_00_256,0.15348137353918928
Cells_Texture_InfoMeas2_RFP_3_01_256,-0.07662319284193245
Cells_Texture_InfoMeas2_RFP_3_02_256,0.06606431751164622
Cells_Texture_InfoMeas2_RFP_3_03_256,-0.3031055455931937
Cells_Texture_SumAverage_DAPI_3_00_256,0.2182547842648744
Nuclei_AreaShape_Eccentricity,-0.4508984529273937
Nuclei_AreaShape_Extent,-0.05024571618935197
Nuclei_AreaShape_FormFactor,-0.380526067775336
Nuclei_AreaShape_MajorAxisLength,0.49340683544937947
Nuclei_AreaShape_Orientation,0.01563763181875892
Nuclei_AreaShape_Solidity,-0.10719878437181801
Nuclei_AreaShape_Zernike_0_0,0.5751325015592798
Nuclei_AreaShape_Zernike_1_1,0.1570771875618734
Nuclei_AreaShape_Zernike_2_0,-0.294931819898214
Nuclei_AreaShape_Zernike_2_2,0.343610302382208
Nuclei_AreaShape_Zernike_3_1,-0.04948891676136025
Nuclei_AreaShape_Zernike_3_3,-0.11377557109184298
Nuclei_AreaShape_Zernike_4_0,0.12048193769103431
Nuclei_AreaShape_Zernike_4_2,-0.033339400839256114
Nuclei_AreaShape_Zernike_4_4,0.0279779606645831
Nuclei_AreaShape_Zernike_5_1,-0.02216329443086247
Nuclei_AreaShape_Zernike_5_3,0.06614498748319333
Nuclei_AreaShape_Zernike_5_5,0.1292835477420381
Nuclei_AreaShape_Zernike_6_0,0.05987467403739189
Nuclei_AreaShape_Zernike_6_2,0.1284572061833151
Nuclei_AreaShape_Zernike_6_4,-0.013023333102163704
Nuclei_AreaShape_Zernike_6_6,0.09108336050662312
Nuclei_AreaShape_Zernike_7_1,0.0019528387735166458
Nuclei_AreaShape_Zernike_7_3,0.07033159127597943
Nuclei_AreaShape_Zernike_7_5,0.0337269150419606
Nuclei_AreaShape_Zernike_7_7,0.0062590172777810945
Nuclei_AreaShape_Zernike_8_0,0.1260704859843375
Nuclei_AreaShape_Zernike_8_2,0.016630704962919688
Nuclei_AreaShape_Zernike_8_4,0.12158476013339296
Nuclei_AreaShape_Zernike_8_6,0.09489574633467518
Nuclei_AreaShape_Zernike_8_8,0.10782185814088176
Nuclei_AreaShape_Zernike_9_1,0.03513757514936889
Nuclei_AreaShape_Zernike_9_3,0.02265966230620799
Nuclei_AreaShape_Zernike_9_5,0.06971940717580523
Nuclei_AreaShape_Zernike_9_7,-0.06540427622190476
Nuclei_AreaShape_Zernike_9_9,0.08771883584531562
Nuclei_Correlation_Correlation_CY5_DAPI,-0.36091142746423893
Nuclei_Correlation_Correlation_CY5_GFP,0.11214798860945707
Nuclei_Correlation_Correlation_CY5_RFP,0.056176047573972016
Nuclei_Correlation_Correlation_DAPI_GFP,-0.29874237183269536
Nuclei_Correlation_Correlation_DAPI_RFP,-0.025765182494260075
Nuclei_Correlation_Correlation_GFP_RFP,0.0798946171026015
Nuclei_Correlation_K_GFP_DAPI,0.3279606019733275
Nuclei_Correlation_K_GFP_RFP,0.014393012073509627
Nuclei_Correlation_Overlap_CY5_DAPI,0.24855792905322502
Nuclei_Correlation_Overlap_CY5_GFP,0.07655656908028734
Nuclei_Correlation_Overlap_CY5_RFP,-0.039447010967848105
Nuclei_Correlation_Overlap_DAPI_GFP,0.154450481946812
Nuclei_Correlation_Overlap_DAPI_RFP,0.06559386437076242
Nuclei_Correlation_Overlap_GFP_RFP,-0.12722830431513887
Nuclei_Correlation_RWC_CY5_DAPI,0.146687214411048
Nuclei_Correlation_RWC_CY5_GFP,-0.2260601442809488
Nuclei_Correlation_RWC_CY5_RFP,-0.18093070304444747
Nuclei_Correlation_RWC_DAPI_CY5,-0.3969181891834746
Nuclei_Correlation_RWC_DAPI_GFP,0.3220811989182028
Nuclei_Correlation_RWC_DAPI_RFP,0.29785677444185815
Nuclei_Correlation_RWC_GFP_CY5,-0.2375486666134486
Nuclei_Correlation_RWC_GFP_DAPI,0.13242269304189092
Nuclei_Correlation_RWC_GFP_RFP,-0.001951690706609144
Nuclei_Correlation_RWC_RFP_CY5,0.39234091946631805
Nuclei_Correlation_RWC_RFP_DAPI,-0.08322970591031933
Nuclei_Correlation_RWC_RFP_GFP,-0.276193737851969
Nuclei_Granularity_1_CY5,-0.04922885541839036
Nuclei_Granularity_1_DAPI,-0.15207979370647912
Nuclei_Granularity_1_GFP,0.09072481391199495
Nuclei_Granularity_1_RFP,0.05047765042745906
Nuclei_Intensity_IntegratedIntensity_CY5,-0.13401330068525683
Nuclei_Intensity_IntegratedIntensity_GFP,-0.21761152307716772
Nuclei_Intensity_IntegratedIntensity_RFP,0.6955634201491337
Nuclei_Intensity_LowerQuartileIntensity_GFP,-0.34779990712799136
Nuclei_Intensity_MADIntensity_CY5,0.004805973671944175
Nuclei_Intensity_MADIntensity_GFP,-0.7811102271550002
Nuclei_Intensity_MADIntensity_RFP,0.2993664189435368
Nuclei_Intensity_MassDisplacement_CY5,-0.0502651442561832
Nuclei_Intensity_MassDisplacement_DAPI,0.009293492473000799
Nuclei_Intensity_MassDisplacement_GFP,0.08535332564967095
Nuclei_Intensity_MassDisplacement_RFP,-0.04632793146583826
Nuclei_Intensity_MaxIntensity_GFP,0.21869121391772806
Nuclei_Intensity_MaxIntensity_RFP,0.09873691752045047
Nuclei_Intensity_MinIntensityEdge_GFP,-0.18672647892983504
Nuclei_Intensity_MinIntensity_GFP,0.55609600457561
Nuclei_Intensity_StdIntensityEdge_DAPI,0.12773208231887323
Nuclei_Intensity_StdIntensityEdge_RFP,-0.1250029388548206
Nuclei_RadialDistribution_FracAtD_CY5_1of4,-0.07977144610625844
Nuclei_RadialDistribution_FracAtD_CY5_2of4,0.15339323324378606
Nuclei_RadialDistribution_FracAtD_CY5_3of4,-0.12571516814858785
Nuclei_RadialDistribution_FracAtD_CY5_4of4,0.015253244314051544
Nuclei_RadialDistribution_FracAtD_DAPI_1of4,-0.06696058783554597
Nuclei_RadialDistribution_FracAtD_DAPI_3of4,0.1512645858189691
Nuclei_RadialDistribution_FracAtD_DAPI_4of4,0.5871815222258928
Nuclei_RadialDistribution_FracAtD_GFP_1of4,-0.16468453212039816
Nuclei_RadialDistribution_FracAtD_GFP_2of4,-0.22494508546131925
Nuclei_RadialDistribution_FracAtD_GFP_3of4,0.2860748098495447
Nuclei_RadialDistribution_FracAtD_GFP_4of4,0.07870090211520557
Nuclei_RadialDistribution_FracAtD_RFP_1of4,0.2680479538010342
Nuclei_RadialDistribution_FracAtD_RFP_2of4,0.377220716825849
Nuclei_RadialDistribution_FracAtD_RFP_4of4,-0.3677541486450866
Nuclei_RadialDistribution_MeanFrac_CY5_1of4,-0.023564863822840967
Nuclei_RadialDistribution_MeanFrac_CY5_2of4,0.016652532957849395
Nuclei_RadialDistribution_MeanFrac_CY5_3of4,-0.06820561629730044
Nuclei_RadialDistribution_MeanFrac_CY5_4of4,-0.010548218414926975
Nuclei_RadialDistribution_MeanFrac_DAPI_1of4,-0.009932271406742544
Nuclei_RadialDistribution_MeanFrac_DAPI_2of4,0.08783496468802017
Nuclei_RadialDistribution_MeanFrac_DAPI_3of4,0.08021825791815476
Nuclei_RadialDistribution_MeanFrac_DAPI_4of4,-0.07696799424995841
Nuclei_RadialDistribution_MeanFrac_GFP_1of4,0.2382685893590561
Nuclei_RadialDistribution_MeanFrac_GFP_2of4,-0.03612338534695371
Nuclei_RadialDistribution_MeanFrac_GFP_4of4,0.18986679163337425
Nuclei_RadialDistribution_MeanFrac_RFP_1of4,-0.18239795536711256
Nuclei_RadialDistribution_MeanFrac_RFP_2of4,-0.22551351501534583
Nuclei_RadialDistribution_MeanFrac_RFP_3of4,0.020869637200877166
Nuclei_RadialDistribution_MeanFrac_RFP_4of4,0.3853283717583783
Nuclei_RadialDistribution_RadialCV_CY5_1of4,0.004886359684747166
Nuclei_RadialDistribution_RadialCV_CY5_2of4,-0.12712346241974123
Nuclei_RadialDistribution_RadialCV_CY5_3of4,0.23218913807813407
Nuclei_RadialDistribution_RadialCV_CY5_4of4,-0.1727647702835723
Nuclei_RadialDistribution_RadialCV_DAPI_1of4,-0.08531041635827111
Nuclei_RadialDistribution_RadialCV_DAPI_2of4,-0.04484657759257045
Nuclei_RadialDistribution_RadialCV_DAPI_3of4,-0.09300797666971158
Nuclei_RadialDistribution_RadialCV_DAPI_4of4,0.0773291663906325
Nuclei_RadialDistribution_RadialCV_GFP_1of4,-0.01562708379833434
Nuclei_RadialDistribution_RadialCV_GFP_2of4,0.13167411760615835
Nuclei_RadialDistribution_RadialCV_GFP_3of4,-0.2572526429616638
Nuclei_RadialDistribution_RadialCV_GFP_4of4,-0.0034568593142600664
Nuclei_RadialDistribution_RadialCV_RFP_1of4,0.05204684869847317
Nuclei_RadialDistribution_RadialCV_RFP_2of4,0.09193739867718584
Nuclei_RadialDistribution_RadialCV_RFP_3of4,0.02492809702338426
Nuclei_RadialDistribution_RadialCV_RFP_4of4,0.24877204601640118
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_1_1,0.19700030265432728
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_2_0,0.5904241168734793
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_3_1,-0.08680587484053547
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_3_3,0.0470852697672966
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_4_0,0.011668174936127694
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_4_2,0.07451551159119763
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_5_1,0.03151329810330348
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_5_3,-0.07375512306534654
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_5_5,-0.058602889232390674
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_6_0,0.08469332955227975
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_6_2,0.11846684533277253
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_6_4,0.12530850615622557
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_7_1,0.11349344149229086
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_7_3,-0.04835937381477321
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_7_5,-0.016608547597294233
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_7_7,0.03321725834079116
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_0,0.028806272714006598
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_2,-0.03335940935953134
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_4,0.11364819983477838
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_6,-0.0013967712665269737
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_8,-0.2069135953280318
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_1,-0.029472695480575253
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_3,-0.08812973914719152
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_5,0.0040933475289578495
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_7,0.012713895888941097
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_9,-0.031090545558595358
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_1_1,-0.1610030307970068
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_2_0,0.532743337255288
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_2_2,-0.23488477902362853
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_3_1,0.1275399675407177
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_3_3,0.08659022718682491
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_4_0,-0.09935693619213712
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_1,-0.012037799722029521
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_3,-0.009397262504781305
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_5,-0.13462515670535702
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_6_0,-0.05141179927374902
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_6_2,-0.10634810339762883
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_6_4,-0.004119976590311062
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_7_1,-0.09687681289239398
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_7_3,-0.03955066630307664
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_7_5,0.007800280920713528
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_7_7,0.02809127442357985
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_0,-0.007751348235635617
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_2,-0.007390898881058243
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_4,-0.14840377567156166
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_6,0.037075473322724706
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_1,-0.05466092592600172
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_3,-0.03286656533309634
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_5,0.014202892428453122
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_7,0.0512198872185415
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_9,-0.08821830490491192
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_1_1,0.22497766884419423
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_2_0,0.581829435676854
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_2_2,0.36725577141182253
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_3_1,0.06438247601230154
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_3_3,0.016424673128335933
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_4_0,-0.08468237429845701
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_4_2,-0.12608735122793466
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_5_1,0.0068145266055705
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_5_3,0.03610258703667078
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_5_5,-0.09425772685672658
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_6_0,-0.12576242123049686
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_6_2,0.00042918504401401564
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_6_4,-0.24467051278530344
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_7_1,0.08638346083291014
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_7_3,0.002579506361298312
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_7_5,-0.02042105491081562
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_7_7,0.1241718641499588
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_0,-0.09445730665331864
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_2,0.024644822472457945
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_4,-0.06606690210894262
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_6,-0.10159758328165738
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_8,-0.060207040688656704
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_1,0.09815840981699728
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_3,-0.061969696143686165
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_5,-0.07905622229610407
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_7,-0.01340328117789781
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_9,-0.062193968101235654
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_1_1,-0.09656024535466001
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_2_0,-0.20345715895322303
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_2_2,-0.1540391238922728
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_3_1,-0.054281024326191016
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_3_3,-0.012561314745019118
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_4_0,0.012260977184649968
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_4_2,-0.004538386322424964
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_5_1,-0.00258551408446706
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_5_3,0.02469488765512162
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_5_5,0.06643398090915596
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_6_0,0.010706886934633533
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_6_2,-0.03670004892383993
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_6_4,-0.08991090915575016
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_7_1,-0.10342961233211827
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_7_3,0.07050286338024365
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_7_5,-0.07690187570185818
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_7_7,-0.20020492531977485
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_0,-0.11407717860462281
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_2,0.05890981542524167
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_4,-0.04298371238744799
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_6,0.10230769406193557
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_8,0.10108519308096112
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_1,-0.006122125247245989
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_3,-0.05718854470699428
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_5,0.04621897460187202
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_7,0.09386497245709892
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_9,0.11904772699783892
Nuclei_RadialDistribution_ZernikePhase_CY5_1_1,0.03910281566006088
Nuclei_RadialDistribution_ZernikePhase_CY5_3_1,-0.012978614612824648
Nuclei_RadialDistribution_ZernikePhase_CY5_3_3,-0.01035768191612339
Nuclei_RadialDistribution_ZernikePhase_CY5_4_2,0.0007690220345728314
Nuclei_RadialDistribution_ZernikePhase_CY5_4_4,-0.0030563553197438596
Nuclei_RadialDistribution_ZernikePhase_CY5_5_1,0.01646904452944461
Nuclei_RadialDistribution_ZernikePhase_CY5_5_3,0.05125169687375171
Nuclei_RadialDistribution_ZernikePhase_CY5_5_5,-0.009961069300084441
Nuclei_RadialDistribution_ZernikePhase_CY5_6_2,-0.015843957785191674
Nuclei_RadialDistribution_ZernikePhase_CY5_6_4,-0.005459192502615693
Nuclei_RadialDistribution_ZernikePhase_CY5_6_6,-0.024014391890421122
Nuclei_RadialDistribution_ZernikePhase_CY5_7_1,0.0016505434708478637
Nuclei_RadialDistribution_ZernikePhase_CY5_7_3,-0.0015186134234827806
Nuclei_RadialDistribution_ZernikePhase_CY5_7_5,0.028481089024194235
Nuclei_RadialDistribution_ZernikePhase_CY5_7_7,-0.0420565098941232
Nuclei_RadialDistribution_ZernikePhase_CY5_8_2,-0.05703716471573093
Nuclei_RadialDistribution_ZernikePhase_CY5_8_4,0.04451587286036631
Nuclei_RadialDistribution_ZernikePhase_CY5_8_6,-0.022566560024926793
Nuclei_RadialDistribution_ZernikePhase_CY5_8_8,-0.027218187888478223
Nuclei_RadialDistribution_ZernikePhase_CY5_9_1,0.06858968885352869
Nuclei_RadialDistribution_ZernikePhase_CY5_9_3,0.01972684578338545
Nuclei_RadialDistribution_ZernikePhase_CY5_9_5,-0.0187593609325515
Nuclei_RadialDistribution_ZernikePhase_CY5_9_7,0.031993960371363706
Nuclei_RadialDistribution_ZernikePhase_CY5_9_9,-0.010370154195030377
Nuclei_RadialDistribution_ZernikePhase_DAPI_1_1,-0.03379947293231683
Nuclei_RadialDistribution_ZernikePhase_DAPI_2_2,0.003053322124570045
Nuclei_RadialDistribution_ZernikePhase_DAPI_3_1,0.038004393976861894
Nuclei_RadialDistribution_ZernikePhase_DAPI_3_3,0.017221812731039166
Nuclei_RadialDistribution_ZernikePhase_DAPI_4_2,-0.025606660399744872
