feature,coefficient_orig_model,coefficient_new_model
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_8_2,-0.01092901316873064,0.0005790189666910827
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_5,-0.03948876611240207,-0.02745702791375983
Nuclei_RadialDistribution_RadialCV_RFP_1of4,0.00640495864118352,0.05204684869847317
Cells_Correlation_K_DAPI_RFP,-0.28953330612721057,-0.20539982765473805
Cells_Texture_Correlation_GFP_3_02_256,-0.16961340537446576,0.0
Cytoplasm_Texture_InfoMeas1_DAPI_3_01_256,0.4131972776823228,0.40713335911612186
Cytoplasm_AreaShape_Zernike_2_0,-0.3306293419606297,-0.2411686289895054
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_4_2,-0.18164640919947564,-0.12403235951975723
Cells_RadialDistribution_ZernikeMagnitude_DAPI_8_0,0.016441118777979585,-0.030902574954767704
Cells_RadialDistribution_ZernikePhase_DAPI_9_5,0.06667260421334621,0.07656636612494015
Nuclei_AreaShape_Zernike_3_3,-0.06629281907578309,-0.11377557109184298
Cells_RadialDistribution_ZernikeMagnitude_DAPI_7_1,0.05186196221739102,-0.02331003339342419
Cells_Texture_InfoMeas1_RFP_3_00_256,-1.3334611793238862,-0.06108019440726464
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_3_3,-0.08113482552193335,0.0470852697672966
Cells_AreaShape_Zernike_7_5,0.04668629625673316,-0.024986598449758535
Nuclei_AreaShape_Solidity,-0.14875338363176818,-0.10719878437181801
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_3_3,0.031130849544208784,0.0
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_9_7,0.19694539752760515,0.0
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_9_5,-0.008613662087428614,-0.028466323486888392
Cells_Texture_InfoMeas2_RFP_3_02_256,-0.04127152749968342,0.06606431751164622
Nuclei_RadialDistribution_ZernikePhase_GFP_6_2,-0.0297635695957368,0.028479639355427886
Cells_RadialDistribution_ZernikeMagnitude_RFP_9_1,0.035126163170038215,0.14587252963301026
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_4_0,0.05376653957505808,0.012260977184649968
Cells_RadialDistribution_ZernikePhase_RFP_9_5,-0.025592886541493335,-0.001958020330075962
Nuclei_Correlation_Correlation_CY5_GFP,0.1509902227342362,0.11214798860945707
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_1,-0.00883071772021087,-0.05466092592600172
Nuclei_Texture_Correlation_RFP_3_01_256,-0.03752121290836129,-0.016459925010369487
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_2,-0.0620994151167971,-0.007390898881058243
Cells_Texture_InfoMeas1_CY5_3_01_256,-0.251765063879438,0.07411343389725497
Cells_RadialDistribution_ZernikePhase_CY5_6_4,-0.09813163932787028,-0.016823374442675454
Cells_AreaShape_Zernike_4_2,0.03560235793188892,0.03460743094125978
Nuclei_Correlation_RWC_CY5_RFP,-0.5976489279537126,-0.18093070304444747
Nuclei_Intensity_IntegratedIntensity_DAPI,0.34770496222692604,0.0
Cells_RadialDistribution_FracAtD_RFP_1of4,-0.6040129398825594,-0.18454297191410615
Nuclei_Correlation_Correlation_CY5_DAPI,-0.20535105126963077,-0.36091142746423893
Nuclei_RadialDistribution_ZernikePhase_GFP_4_2,0.015068732616962559,0.034290811222058806
Cytoplasm_Texture_InfoMeas2_GFP_3_00_256,0.811445050608064,0.0
Nuclei_RadialDistribution_ZernikePhase_GFP_5_3,-0.003282520350513055,-0.014444307802833052
Cytoplasm_RadialDistribution_ZernikePhase_CY5_7_3,-0.04055511675618012,-0.03928673918461308
Cytoplasm_AreaShape_Zernike_8_2,-0.045618791057720876,-0.043690925825787964
Cytoplasm_AreaShape_Zernike_8_4,0.0393328968375378,0.053491443872448606
Nuclei_AreaShape_Extent,-0.03777430363357765,-0.05024571618935197
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_5_5,-0.013926917102993258,-0.058602889232390674
Cytoplasm_RadialDistribution_ZernikePhase_CY5_1_1,-0.0195976265731141,0.06647704668334324
Cytoplasm_RadialDistribution_ZernikePhase_GFP_4_2,-0.014379699162650554,0.01884033521353085
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_5_3,0.0797941352564353,-0.009397262504781305
Cells_RadialDistribution_ZernikePhase_CY5_3_1,0.049950179787776786,0.056813173190954414
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_5_1,-0.02912643277857819,0.03151329810330348
Nuclei_Texture_DifferenceEntropy_RFP_3_02_256,0.32901689121542976,-0.20964508842080837
Cells_RadialDistribution_ZernikeMagnitude_DAPI_8_2,-0.03710199436714887,-0.062409535678044414
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_8_4,0.005406170536696818,-0.04905389200997391
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_2_0,-0.5236032463275566,-0.23583604015659312
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_1,-0.08002483132763173,-0.25377698220979705
Cells_AreaShape_Zernike_8_2,0.04952640478224995,0.027903883234607223
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_5_1,-0.021607225274475284,-0.00258551408446706
Cytoplasm_RadialDistribution_RadialCV_DAPI_2of4,0.007533897550085854,0.012314485268112678
Cells_Texture_Correlation_DAPI_3_01_256,-1.2858435231886016,-0.526895484621104
Cells_RadialDistribution_ZernikePhase_GFP_3_3,0.0023716399776389143,0.04956309511885427
Nuclei_RadialDistribution_RadialCV_GFP_1of4,-0.020728728276155253,-0.01562708379833434
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_7,0.028483124594935797,0.06703227230253718
Nuclei_Intensity_IntegratedIntensity_RFP,0.18682170524231248,0.6955634201491337
Cells_RadialDistribution_RadialCV_RFP_4of4,-0.12302111788581674,-0.16651209225470393
Nuclei_RadialDistribution_ZernikePhase_CY5_9_5,-0.021607554336357405,-0.0187593609325515
Cytoplasm_RadialDistribution_FracAtD_DAPI_1of4,0.13050806729807857,0.0
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_6_2,-0.024293889572457848,-0.020623022340282387
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_4_0,-0.06541053670366674,-0.23564058571056232
Nuclei_RadialDistribution_ZernikePhase_CY5_2_2,0.0056471887885993334,0.0
Nuclei_Correlation_RWC_CY5_DAPI,0.4058510575755993,0.146687214411048
Nuclei_Intensity_MaxIntensity_RFP,-0.1076641411851677,0.09873691752045047
Cytoplasm_RadialDistribution_ZernikePhase_GFP_7_5,-0.03968532381193922,-0.053973721413330254
Nuclei_AreaShape_Zernike_8_0,0.1145299463142939,0.1260704859843375
Cytoplasm_Correlation_K_RFP_CY5,-0.24105965079922878,0.16941018331971983
Cytoplasm_RadialDistribution_ZernikePhase_RFP_8_2,-0.07393759085154941,-0.03603472427044843
Cytoplasm_RadialDistribution_ZernikePhase_RFP_9_3,-0.06387609628873295,-0.052042463628977284
Cells_Neighbors_SecondClosestDistance_Adjacent,-0.07302979407044043,0.0
Nuclei_Correlation_Overlap_DAPI_RFP,0.014121812929173234,0.06559386437076242
Cells_RadialDistribution_ZernikePhase_GFP_5_1,0.021099484805311448,0.03652034500318638
Nuclei_RadialDistribution_FracAtD_RFP_1of4,-0.15275527711802078,0.2680479538010342
Cells_RadialDistribution_ZernikeMagnitude_GFP_8_2,0.23689040871189507,0.1127472026245567
Cells_RadialDistribution_ZernikePhase_RFP_7_3,0.0024010283859799003,0.01370374302435264
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_9,-0.0638667086203823,-0.062193968101235654
Cells_RadialDistribution_ZernikeMagnitude_GFP_8_0,0.07615242164785406,0.04596277232239511
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_8_0,0.0671097213875425,0.028806272714006598
Nuclei_Correlation_Correlation_GFP_RFP,-0.018704172392072893,0.0798946171026015
Cytoplasm_Intensity_MeanIntensityEdge_CY5,-1.1333678616923262,-0.10870063264290625
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_7_1,-0.021572877328642125,0.0012933893863943998
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_5,-0.013089794844572487,-0.0026711479916228307
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_8_0,0.06268527646757797,0.013142381577956051
Nuclei_Correlation_RWC_DAPI_GFP,0.8050328699692321,0.3220811989182028
Nuclei_RadialDistribution_MeanFrac_CY5_2of4,-1.2154559198785049,0.016652532957849395
Nuclei_Correlation_Correlation_DAPI_GFP,-0.37200373459124964,-0.29874237183269536
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_2_2,0.05251052174067028,0.035808517015127994
Nuclei_Correlation_K_GFP_DAPI,-0.07833325510257447,0.3279606019733275
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_2_0,-0.1424270708605888,-0.359488632616224
Cells_Granularity_1_GFP,0.1510616619448739,0.0
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_7,0.014388421351864088,0.029556068102117965
Cells_RadialDistribution_ZernikePhase_GFP_8_4,0.02633896481905188,0.03173414007362374
Cytoplasm_RadialDistribution_RadialCV_GFP_4of4,-0.05501162378905817,-0.06882860268989806
Cells_RadialDistribution_ZernikeMagnitude_CY5_8_0,-0.14402722282448946,-0.10666141630568461
Nuclei_RadialDistribution_RadialCV_RFP_3of4,0.13333614026100377,0.02492809702338426
Cells_Granularity_1_DAPI,0.9494906405623714,0.6075978659341239
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_9_3,-0.022617936667541794,0.055425289653838035
Cells_RadialDistribution_ZernikePhase_RFP_6_2,0.003751039126474781,0.01529756371016357
Cells_RadialDistribution_RadialCV_CY5_2of4,0.05958106086029568,0.03801573999936356
Cells_AreaShape_MedianRadius,0.5084749462206436,0.33035258573625775
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_9,0.008359163241014825,-0.011238132708189831
Cells_RadialDistribution_MeanFrac_RFP_4of4,0.07405777549224667,0.04331171139509027
Cells_RadialDistribution_ZernikeMagnitude_CY5_6_2,0.18114788550738725,0.06670458896287396
Cytoplasm_Texture_SumVariance_GFP_3_03_256,0.2599743531034816,0.31628725053951295
Cells_Correlation_RWC_DAPI_GFP,-0.30467887889526585,-0.27742397986184314
Cells_RadialDistribution_RadialCV_RFP_2of4,0.03811781889145889,0.004486247032897238
Cells_Texture_InfoMeas1_DAPI_3_01_256,0.23354401074511438,0.13331249800923473
Nuclei_AreaShape_Zernike_9_1,0.004566999319624953,0.03513757514936889
Nuclei_Texture_Correlation_GFP_3_01_256,-0.0019372837811476478,-0.05819586299341797
Cytoplasm_Intensity_UpperQuartileIntensity_GFP,-0.5953589462798135,-0.5514251503202108
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_9_5,0.011552054629851408,0.0
Cells_Intensity_MaxIntensity_CY5,0.04449428268615113,0.0959281190353146
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_5_1,-0.12886332213039525,0.09401715898244156
Cells_RadialDistribution_ZernikeMagnitude_RFP_5_1,-0.05109673837361645,-0.03720621198806907
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_6_4,-0.056400251153969565,-0.08991090915575016
Cytoplasm_RadialDistribution_ZernikePhase_RFP_7_1,0.0250622988414023,0.009015007098425518
Cells_RadialDistribution_ZernikeMagnitude_DAPI_9_1,-0.07661933097188786,-0.08612501944042814
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_8_6,0.05242950531282304,0.037075473322724706
Cells_RadialDistribution_ZernikeMagnitude_CY5_9_1,-0.011190873917176271,-0.08151244451752651
Cells_RadialDistribution_MeanFrac_RFP_2of4,-0.18626139794923485,-0.07032467064605681
Nuclei_RadialDistribution_RadialCV_CY5_3of4,0.15913947970479983,0.23218913807813407
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_9_3,-0.06858616199510359,-0.061969696143686165
Cytoplasm_Intensity_IntegratedIntensityEdge_DAPI,-1.6096870169630406,-1.523350759446674
Cells_RadialDistribution_ZernikePhase_RFP_8_2,-0.03367138017164652,0.026427310171539025
Nuclei_Texture_Correlation_RFP_3_00_256,-0.18466512614243064,-0.11997586634009927
Cells_RadialDistribution_ZernikePhase_RFP_1_1,-0.0820510351298672,-0.03428096791524432
Cells_RadialDistribution_ZernikePhase_DAPI_9_7,0.013320229443531822,0.01602538945016151
Nuclei_Correlation_RWC_RFP_DAPI,-0.3572002478183204,-0.08322970591031933
Cytoplasm_RadialDistribution_FracAtD_RFP_1of4,-0.577883521481809,0.14682736160582943
Nuclei_RadialDistribution_ZernikePhase_CY5_7_3,0.001509053358813542,-0.0015186134234827806
Nuclei_RadialDistribution_ZernikePhase_DAPI_3_1,0.029164922076219107,0.038004393976861894
Cells_RadialDistribution_ZernikePhase_CY5_1_1,-0.10874552185709112,-0.04293797469470314
Cytoplasm_Correlation_Correlation_DAPI_GFP,-0.2978684655777525,0.0920165171532313
Nuclei_Correlation_RWC_DAPI_RFP,0.37931255382026247,0.29785677444185815
Nuclei_RadialDistribution_RadialCV_GFP_2of4,0.12537299527614168,0.13167411760615835
Cells_RadialDistribution_RadialCV_GFP_3of4,0.13995488459501865,0.07597972392597803
Nuclei_Texture_Correlation_CY5_3_00_256,0.030395471956047034,0.05341691934554886
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_3_1,0.11176092026703288,0.1275399675407177
Cells_RadialDistribution_ZernikePhase_CY5_3_3,-0.03694093963992756,-0.13460985687882326
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_5_1,0.0394848469729309,0.06758510799676817
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_4_4,0.013386858689593172,0.04521619147095851
Nuclei_Granularity_1_GFP,0.10790674433449941,0.09072481391199495
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_9_9,0.006675627301365728,-0.031090545558595358
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_9_5,-0.22425393117270354,-0.1808209627598472
Nuclei_Intensity_IntegratedIntensity_CY5,-0.7451499410379271,-0.13401330068525683
Nuclei_AreaShape_Zernike_8_6,0.03097304313029152,0.09489574633467518
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_8_8,-0.1020065145529991,-0.060207040688656704
Cells_RadialDistribution_ZernikePhase_DAPI_5_5,-0.05773564160970325,-0.059963972652792435
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_6_2,-0.05731071361218546,-0.10634810339762883
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_3_3,0.13044063414353446,0.016424673128335933
Cytoplasm_Correlation_RWC_DAPI_RFP,-0.1279420352470231,-0.005585261198643371
Nuclei_Correlation_Correlation_CY5_RFP,0.06852482852415152,0.056176047573972016
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_6_0,-0.027402693985391385,0.07308963847249662
Cytoplasm_RadialDistribution_ZernikePhase_CY5_3_3,0.08732576509806471,0.10831150780954524
Cells_RadialDistribution_ZernikePhase_DAPI_8_8,-0.0468129861994208,0.012632579776471076
Cells_RadialDistribution_ZernikeMagnitude_DAPI_6_0,0.12832725214013246,0.03405556268558131
Cytoplasm_RadialDistribution_ZernikePhase_RFP_6_2,0.005317495926101672,0.019582158661386673
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_9_3,-0.03387910446203623,-0.0902161914864032
Cytoplasm_Texture_Correlation_DAPI_3_01_256,-0.5217597452215235,-0.4037644214163905
Cells_Texture_Correlation_DAPI_3_02_256,1.3299458350179407,0.5428130750357316
Cells_RadialDistribution_ZernikePhase_CY5_7_5,0.045708537920537806,0.04421888215565697
Cells_RadialDistribution_RadialCV_GFP_4of4,0.020496582048492695,-0.01650793320995233
Cells_RadialDistribution_ZernikePhase_GFP_7_3,-0.0450418250807825,-0.060589410059917796
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_8_4,-0.06918063979157645,-0.05324769134129459
Cells_RadialDistribution_ZernikeMagnitude_DAPI_9_3,-0.05586112794830076,-0.055911304358510196
Cells_AreaShape_Area,-0.6447025316538071,0.0
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_2_0,-0.034569989196227544,-0.20345715895322303
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_2_0,0.318036700718768,0.16833226110569316
Cells_RadialDistribution_ZernikePhase_GFP_9_3,-0.04752096251643913,-0.03831225187208122
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_7_7,0.01772628315028843,0.1241718641499588
Nuclei_AreaShape_Zernike_3_1,-0.02437346091123935,-0.04948891676136025
Nuclei_RadialDistribution_FracAtD_DAPI_4of4,3.6403079061162473,0.5871815222258928
Nuclei_RadialDistribution_ZernikePhase_RFP_6_4,-0.027596232184350315,-0.05316253014285312
Nuclei_RadialDistribution_ZernikePhase_RFP_8_4,-0.008169837416695639,-0.05728396794765518
Cells_RadialDistribution_ZernikePhase_DAPI_6_6,0.0011146314314787317,-0.022890799385567512
Nuclei_RadialDistribution_ZernikePhase_GFP_5_1,-0.025932811159380374,-0.031992991030012984
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_2,0.03455805577305294,0.05890981542524167
Cytoplasm_Correlation_RWC_RFP_CY5,0.19114489863180897,0.2971372600857061
Cells_RadialDistribution_MeanFrac_RFP_3of4,-0.07412466745242659,0.06186863281896353
Cells_RadialDistribution_MeanFrac_DAPI_3of4,-0.15816444011135866,-0.13569326740558665
Cells_RadialDistribution_MeanFrac_DAPI_1of4,-0.23701175607139008,-0.1935006905326986
Cytoplasm_RadialDistribution_MeanFrac_RFP_1of4,0.23380563154903633,-0.07522707622212302
Cells_Texture_Contrast_DAPI_3_00_256,0.2656373231903996,-0.016029986178728448
Cells_Intensity_MaxIntensityEdge_GFP,0.16326962062318287,0.13459309245416642
Nuclei_AreaShape_FormFactor,-0.24006503910861132,-0.380526067775336
Nuclei_RadialDistribution_RadialCV_RFP_4of4,0.29774304294246273,0.24877204601640118
Cytoplasm_RadialDistribution_FracAtD_DAPI_3of4,0.21644442666868982,-0.030343826964265158
Nuclei_Intensity_StdIntensityEdge_DAPI,0.047616324963932456,0.12773208231887323
Cytoplasm_Texture_InverseDifferenceMoment_RFP_3_03_256,0.0914661597748093,0.0
Cytoplasm_Texture_Contrast_GFP_3_01_256,-0.29142869331159554,-0.19998441380192541
Cytoplasm_AreaShape_Zernike_4_2,-0.04475952072003066,-0.0006382431864881673
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_9_7,0.014066417538225332,0.09386497245709892
Nuclei_Texture_Correlation_DAPI_3_03_256,0.5642111818673877,0.4165397120439798
Cytoplasm_Texture_Correlation_GFP_3_00_256,0.2930261179350729,-0.08176750019396117
Cells_RadialDistribution_ZernikePhase_RFP_5_1,-0.021119571684130103,-0.04159151313337142
Nuclei_RadialDistribution_ZernikePhase_DAPI_5_1,0.01338448902008837,0.02407396643903031
Cells_RadialDistribution_ZernikeMagnitude_GFP_5_1,-0.02692376853893279,-0.17033126526814893
Cytoplasm_AreaShape_Zernike_9_5,0.09652356234165688,0.0045656986610830876
Cells_RadialDistribution_RadialCV_DAPI_1of4,0.002579940196417414,0.0081516334378644
Nuclei_Intensity_MADIntensity_CY5,0.3420853269779571,0.004805973671944175
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_8_2,-0.026091921156842827,-0.08515794473908982
Cytoplasm_RadialDistribution_ZernikePhase_CY5_5_1,-0.030864052643980282,-0.014015523517530255
Cells_RadialDistribution_ZernikePhase_CY5_9_3,-0.028192411319289602,0.020049052486195942
Nuclei_Intensity_MinIntensity_GFP,0.37041584690920154,0.55609600457561
Cells_RadialDistribution_MeanFrac_DAPI_4of4,-0.3407630132700716,-0.29456261722906524
Nuclei_RadialDistribution_FracAtD_GFP_4of4,-0.25894991295252656,0.07870090211520557
Cytoplasm_RadialDistribution_ZernikeMagnitude_GFP_9_9,-0.05394931706999057,0.0
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_3,0.08878369322262693,0.048111493147040996
Nuclei_RadialDistribution_ZernikePhase_CY5_6_4,-0.0328546209349171,-0.005459192502615693
Nuclei_RadialDistribution_ZernikePhase_GFP_9_1,-0.04653487833483467,-0.027711663406566535
Cytoplasm_RadialDistribution_ZernikeMagnitude_CY5_3_1,-0.380613912943654,0.027602939983027725
Cells_Intensity_IntegratedIntensityEdge_CY5,-0.4045776369434547,0.43130537765612237
Nuclei_RadialDistribution_ZernikeMagnitude_CY5_7_3,-0.04536921638116562,-0.04835937381477321
Cells_RadialDistribution_ZernikePhase_CY5_8_2,0.05361827166546476,0.027016897886297964
Cells_RadialDistribution_RadialCV_DAPI_4of4,0.008270303247713804,0.014253893091346543
Cells_Correlation_RWC_CY5_GFP,0.3886347966537192,0.0
Cells_RadialDistribution_ZernikePhase_DAPI_8_6,-0.03644763631238275,-0.010565152240350099
Cytoplasm_RadialDistribution_ZernikePhase_GFP_9_7,-0.05754363624606756,0.0
Cells_RadialDistribution_RadialCV_CY5_3of4,-0.3481377970875416,-0.2552733544561213
Cytoplasm_Texture_InfoMeas1_GFP_3_00_256,1.6059700463465054,0.5110839678363148
Cytoplasm_AreaShape_Zernike_9_1,0.025294977920995096,0.13640845044746394
Cells_Texture_Correlation_DAPI_3_00_256,0.9016410325914112,0.32647143811161716
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_3_1,-0.1653254473653876,-0.14879343029008446
Cytoplasm_Intensity_LowerQuartileIntensity_GFP,0.2352113740698025,0.2948154067739186
Nuclei_RadialDistribution_ZernikePhase_CY5_7_1,0.01908774136472584,0.0016505434708478637
Nuclei_Texture_InfoMeas1_RFP_3_01_256,-0.12316451563685787,-0.09056833235489369
Cytoplasm_RadialDistribution_ZernikeMagnitude_DAPI_7_3,-0.10626125320294033,-0.13067947514939326
Cells_Correlation_Correlation_CY5_DAPI,-1.088897662086195,-0.5666892584316283
Cells_RadialDistribution_ZernikePhase_DAPI_7_7,-0.00139582232074449,-0.04760195202397682
Cells_RadialDistribution_ZernikeMagnitude_GFP_8_4,-0.06070002140085733,-0.15451839082485558
Nuclei_RadialDistribution_ZernikePhase_CY5_9_1,0.03630722485446171,0.06858968885352869
Cytoplasm_RadialDistribution_ZernikePhase_CY5_8_4,0.027018353306788832,-0.00197681482868334
Cytoplasm_Texture_Correlation_DAPI_3_03_256,-0.4901330236162829,-0.36055342771645205
Cells_RadialDistribution_FracAtD_GFP_1of4,0.3082230716226932,0.2571370441434521
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_3_1,-0.06935811006800463,-0.054281024326191016
Cells_RadialDistribution_ZernikePhase_CY5_4_4,-0.045835367220052284,-0.06175724444615683
Nuclei_RadialDistribution_FracAtD_RFP_4of4,-1.635261130489637,-0.3677541486450866
Nuclei_RadialDistribution_ZernikeMagnitude_DAPI_9_3,-0.04697578555398109,-0.03286656533309634
Nuclei_RadialDistribution_ZernikePhase_DAPI_4_4,-0.015577121133212787,0.03050224747775859
Nuclei_RadialDistribution_ZernikePhase_DAPI_7_3,0.006361244150429863,0.02105076513249844
Cytoplasm_RadialDistribution_RadialCV_RFP_2of4,0.1260656954091656,0.10829984648429716
Nuclei_RadialDistribution_MeanFrac_GFP_1of4,0.3350277910869924,0.2382685893590561
Nuclei_RadialDistribution_ZernikeMagnitude_GFP_5_1,-0.005358384063310977,0.0068145266055705
Nuclei_Texture_Correlation_GFP_3_00_256,-0.05380984799304261,0.030327861255391744
Nuclei_RadialDistribution_ZernikePhase_RFP_2_2,0.03401092611327727,0.01747943197011442
Nuclei_Correlation_Correlation_DAPI_RFP,-0.1268843985182882,-0.025765182494260075
Nuclei_RadialDistribution_ZernikePhase_GFP_9_5,0.0350296381385577,-0.011501371732427637
Nuclei_RadialDistribution_ZernikePhase_RFP_7_1,0.004127567594929962,-0.0364172605151245
Nuclei_RadialDistribution_ZernikePhase_DAPI_9_7,-0.027576072126538936,-0.0004797371518292205
Nuclei_Intensity_MaxIntensity_GFP,0.1802393174412931,0.21869121391772806
Cells_RadialDistribution_FracAtD_DAPI_3of4,-0.01620749872102438,-0.023240444426374185
Nuclei_RadialDistribution_ZernikePhase_DAPI_8_4,-0.008925565836696719,-0.024738586149685958
Cells_RadialDistribution_ZernikePhase_GFP_1_1,0.0684503451464404,0.009834530037131748
Cells_RadialDistribution_ZernikePhase_DAPI_9_9,0.03166595575215869,0.05222714359456207
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_5_1,0.016055352611021593,-0.008866989936600806
Nuclei_AreaShape_Zernike_4_2,-0.001443984976369606,-0.033339400839256114
Cytoplasm_RadialDistribution_ZernikePhase_CY5_3_1,-0.037525001350059005,0.021010882244948615
Nuclei_AreaShape_Zernike_0_0,0.4236793577349935,0.5751325015592798
Cytoplasm_AreaShape_Zernike_8_0,0.02839440935096717,0.037059188196950324
Cytoplasm_Intensity_StdIntensity_DAPI,1.0988708905091744,0.8619516272054977
Cells_Correlation_Overlap_DAPI_RFP,-0.08710791444110398,-0.1275610315657636
Nuclei_Correlation_RWC_CY5_GFP,-0.25904515560267183,-0.2260601442809488
Cells_RadialDistribution_ZernikeMagnitude_CY5_4_0,-0.037910539175585956,0.3322914338651552
Nuclei_RadialDistribution_FracAtD_DAPI_3of4,1.785063249013801,0.1512645858189691
Cells_RadialDistribution_ZernikePhase_CY5_5_3,0.11789406464512817,0.004323501260074034
Nuclei_RadialDistribution_ZernikePhase_CY5_7_7,-0.03980369461893106,-0.0420565098941232
Cytoplasm_Intensity_MaxIntensityEdge_CY5,-0.2935817095322982,-0.13258908390150578
Cells_RadialDistribution_ZernikePhase_GFP_3_1,-0.033474923909874194,-0.08226631103624847
Cytoplasm_Correlation_K_DAPI_GFP,-0.46847989564719317,-0.23543584955129307
Nuclei_RadialDistribution_MeanFrac_CY5_4of4,0.3967042468613997,-0.010548218414926975
Cytoplasm_Texture_Contrast_DAPI_3_03_256,-0.21077577732135816,-0.17643821124934075
Nuclei_RadialDistribution_ZernikePhase_RFP_8_8,-0.0012564096887742473,0.015028371626710774
Cytoplasm_RadialDistribution_ZernikePhase_GFP_5_3,-0.06378174667156053,-0.051015750475250386
Nuclei_RadialDistribution_MeanFrac_GFP_2of4,0.0067172613757747746,-0.03612338534695371
Cells_RadialDistribution_ZernikePhase_CY5_6_6,0.004267635993522906,0.032126977542040476
Cytoplasm_RadialDistribution_ZernikePhase_GFP_1_1,-0.01379747056349484,-0.04461275302163474
Cells_Intensity_MaxIntensityEdge_RFP,-0.2271875871602272,-0.28358329269805244
Cells_RadialDistribution_MeanFrac_GFP_2of4,0.08658779041092442,0.09219954076310843
Cytoplasm_RadialDistribution_ZernikePhase_DAPI_7_5,-0.02731149314313817,-0.01966910055134914
Cells_RadialDistribution_ZernikePhase_DAPI_9_1,-0.002502046589657071,0.01812848523887132
Nuclei_Texture_Contrast_RFP_3_01_256,0.02222309598801182,-0.014043607402852492
Nuclei_AreaShape_Zernike_9_3,0.02001383727704425,0.02265966230620799
Nuclei_Correlation_Overlap_DAPI_GFP,0.2225963584130808,0.154450481946812
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_7_3,0.08370968813638388,0.07050286338024365
Cells_Texture_InfoMeas1_DAPI_3_03_256,-0.36293087785481865,-0.4524472418815517
Nuclei_RadialDistribution_ZernikePhase_CY5_3_3,0.0124228202598565,-0.01035768191612339
Nuclei_Correlation_Overlap_GFP_RFP,-0.06742535463844283,-0.12722830431513887
Cytoplasm_RadialDistribution_ZernikeMagnitude_RFP_9_3,0.055957893437655955,-0.07134785860492422
Cells_RadialDistribution_ZernikeMagnitude_RFP_7_3,0.23125227912916274,0.007628110295682987
Nuclei_RadialDistribution_ZernikeMagnitude_RFP_8_8,0.1555900893642625,0.10108519308096112
